id_colab_periodo;id_colaborador;periodo;horas_contratadas;codigo_cargo;codigo_area
101089-201902;101089;201902;110;4K1561;A0143
101089-201904;101089;201904;163;4K1561;A0143
101089-201905;101089;201905;164;4K1171;A0139
101089-201906;101089;201906;120;4K1171;A0139
101089-201907;101089;201907;120;4K1171;A0139
101089-201908;101089;201908;120;4K1171;A0139
101089-201909;101089;201909;65;4K1171;A0139
101089-201910;101089;201910;54;4K1171;A0163
101089-201911;101089;201911;115;4K1171;A0163
101089-201912;101089;201912;91;4K1171;A0163
101089-202001;101089;202001;186;4K1171;A0163
101089-202002;101089;202002;121;5A1014;A0090
101089-202003;101089;202003;51;5A1014;A0090
101089-202004;101089;202004;169;5A1014;A0090
101089-202005;101089;202005;176;5A1014;A0090
101089-202006;101089;202006;160;5A1014;A0090
101090-201901;101090;201901;65;4K1561;A0146
101090-201902;101090;201902;184;4K1561;A0146
101090-201904;101090;201904;172;4K1561;A0146
101090-201905;101090;201905;65;4K1171;A0139
101090-201906;101090;201906;180;4K1171;A0139
101090-201907;101090;201907;180;4K1171;A0139
101090-201908;101090;201908;180;4K1171;A0139
101090-201909;101090;201909;99;4K1171;A0139
101090-201910;101090;201910;118;4K1171;A0163
101090-201911;101090;201911;156;4K1171;A0163
101090-201912;101090;201912;170;4K1171;A0163
101090-202001;101090;202001;190;4K1171;A0163
101090-202002;101090;202002;54;5A1014;A0090
101090-202003;101090;202003;51;5A1014;A0090
101090-202004;101090;202004;168;5A1014;A0090
101090-202005;101090;202005;108;5A1014;A0090
101090-202006;101090;202006;183;5A1014;A0090
101091-201901;101091;201901;122;4K1561;A0041
101091-201902;101091;201902;79;4K1561;A0041
101091-201904;101091;201904;51;4K1561;A0041
101091-201905;101091;201905;135;4K1171;A0139
101091-201906;101091;201906;172;4K1171;A0139
101091-201907;101091;201907;172;4K1171;A0139
101091-201908;101091;201908;172;4K1171;A0139
101091-201909;101091;201909;164;4K1171;A0139
101091-201910;101091;201910;190;4K1171;A0163
101091-201911;101091;201911;107;4K1171;A0163
101091-201912;101091;201912;170;4K1171;A0163
101091-202001;101091;202001;52;4K1171;A0163
101091-202002;101091;202002;53;5A1014;A0090
101091-202003;101091;202003;68;5A1014;A0090
101091-202004;101091;202004;141;5A1014;A0090
101091-202005;101091;202005;183;5A1014;A0090
101091-202006;101091;202006;51;5A1014;A0090
101092-201901;101092;201901;112;5D1261;A0205
101092-201902;101092;201902;103;5D1261;A0205
101092-201904;101092;201904;145;5D1261;A0205
101092-201905;101092;201905;139;5D1261;A0205
101092-201906;101092;201906;80;5D1261;A0205
101092-201907;101092;201907;80;5D1261;A0205
101092-201908;101092;201908;80;5D1261;A0205
101092-201909;101092;201909;100;5D1261;A0205
101092-201910;101092;201910;134;5D1261;A0205
101092-201911;101092;201911;160;5D1261;A0205
101092-201912;101092;201912;156;5D1261;A0205
101092-202001;101092;202001;192;5D1261;A0205
101092-202002;101092;202002;81;4K1171;A0210
101092-202003;101092;202003;116;4K1171;A0210
101092-202004;101092;202004;78;4K1171;A0210
101092-202005;101092;202005;99;4K1171;A0210
101092-202006;101092;202006;91;4K1171;A0210
101093-201901;101093;201901;59;4L1391;A0310
101093-201902;101093;201902;162;4L1391;A0310
101093-201904;101093;201904;156;4L1391;A0310
101093-201905;101093;201905;95;4L1391;A0310
101093-201906;101093;201906;80;4L1391;A0310
101093-201907;101093;201907;80;4L1391;A0310
101093-201908;101093;201908;80;4L1391;A0310
101093-201909;101093;201909;100;4L1391;A0310
101093-201910;101093;201910;83;4L1391;A0310
101093-201911;101093;201911;54;4L1391;A0310
101093-201912;101093;201912;59;4L1391;A0310
101093-202001;101093;202001;49;4L1391;A0310
101093-202002;101093;202002;56;4K1171;A0210
101093-202003;101093;202003;96;4K1171;A0210
101093-202004;101093;202004;173;4K1171;A0210
101093-202005;101093;202005;176;4K1171;A0210
101093-202006;101093;202006;109;4K1171;A0210
101094-201901;101094;201901;176;4K1531;A0159
101094-201902;101094;201902;68;4K1531;A0159
101094-201904;101094;201904;191;4K1531;A0159
101094-201905;101094;201905;187;4K1171;A0139
101094-201906;101094;201906;80;4K1171;A0139
101094-201907;101094;201907;80;4K1171;A0139
101094-201908;101094;201908;80;4K1171;A0139
101094-201909;101094;201909;118;4K1171;A0139
101094-201910;101094;201910;191;4K1171;A0163
101094-201911;101094;201911;147;4K1171;A0163
101094-201912;101094;201912;158;4K1171;A0163
101094-202001;101094;202001;74;4K1171;A0163
101094-202002;101094;202002;132;5A1014;A0090
101094-202003;101094;202003;119;5A1014;A0090
101094-202004;101094;202004;188;5A1014;A0090
101094-202005;101094;202005;107;5A1014;A0090
101094-202006;101094;202006;160;5A1014;A0090
101095-201901;101095;201901;75;4L1041;A0235
101095-201902;101095;201902;167;4L1041;A0235
101095-201904;101095;201904;108;4L1041;A0235
101095-201905;101095;201905;70;4L1041;A0235
101095-201906;101095;201906;152;4L1041;A0235
101095-201907;101095;201907;152;4L1041;A0235
101095-201908;101095;201908;152;4L1041;A0235
101095-201909;101095;201909;70;4L1041;A0235
101095-201910;101095;201910;101;4L1041;A0235
101095-201911;101095;201911;118;4L1041;A0235
101095-201912;101095;201912;63;4L1041;A0235
101095-202001;101095;202001;162;4L1041;A0235
101095-202002;101095;202002;147;4K1171;A0210
101095-202003;101095;202003;115;4K1171;A0210
101095-202004;101095;202004;161;4K1171;A0210
101095-202005;101095;202005;74;4K1171;A0210
101095-202006;101095;202006;73;4K1171;A0210
101096-201901;101096;201901;99;5D1261;A0210
101096-201902;101096;201902;100;5D1261;A0210
101096-201904;101096;201904;167;5D1261;A0210
101096-201905;101096;201905;141;4K1171;A0139
101096-201906;101096;201906;80;4K1171;A0139
101096-201907;101096;201907;80;4K1171;A0139
101096-201908;101096;201908;80;4K1171;A0139
101096-201909;101096;201909;146;4K1171;A0139
101096-201910;101096;201910;99;4K1171;A0163
101096-201911;101096;201911;132;4K1171;A0163
101096-201912;101096;201912;146;4K1171;A0163
101096-202001;101096;202001;56;4K1171;A0163
101096-202002;101096;202002;72;5A1014;A0090
101096-202003;101096;202003;164;5A1014;A0090
101096-202004;101096;202004;151;5A1014;A0090
101096-202005;101096;202005;133;5A1014;A0090
101096-202006;101096;202006;173;5A1014;A0090
101097-201901;101097;201901;126;5D1291;A0300
101097-201902;101097;201902;133;5D1291;A0300
101097-201904;101097;201904;55;5D1291;A0300
101097-201905;101097;201905;118;5D1291;A0300
101097-201906;101097;201906;188;5D1291;A0300
101097-201907;101097;201907;188;5D1291;A0300
101097-201908;101097;201908;188;5D1291;A0300
101097-201909;101097;201909;178;5D1291;A0300
101097-201910;101097;201910;124;5D1291;A0300
101097-201911;101097;201911;184;5D1291;A0300
101097-201912;101097;201912;191;5D1291;A0300
101097-202001;101097;202001;108;5D1291;A0300
101097-202002;101097;202002;95;4K1171;A0210
101097-202003;101097;202003;99;4K1171;A0210
101097-202004;101097;202004;54;4K1171;A0210
101097-202005;101097;202005;115;4K1171;A0210
101097-202006;101097;202006;177;4K1171;A0210
101098-201901;101098;201901;118;4L1041;A0231
101098-201902;101098;201902;109;4L1041;A0231
101098-201904;101098;201904;103;4L1041;A0231
101098-201905;101098;201905;167;4K1171;A0139
101098-201906;101098;201906;192;4K1171;A0139
101098-201907;101098;201907;192;4K1171;A0139
101098-201908;101098;201908;192;4K1171;A0139
101098-201909;101098;201909;177;4K1171;A0139
101098-201910;101098;201910;106;4K1171;A0163
101098-201911;101098;201911;89;4K1171;A0163
101098-201912;101098;201912;138;4K1171;A0163
101098-202001;101098;202001;66;4K1171;A0163
101098-202002;101098;202002;148;5A1014;A0090
101098-202003;101098;202003;110;5A1014;A0090
101098-202004;101098;202004;113;5A1014;A0090
101098-202005;101098;202005;172;5A1014;A0090
101098-202006;101098;202006;181;5A1014;A0090
101099-201901;101099;201901;147;5D1291;A0249
101099-201902;101099;201902;175;5D1291;A0249
101099-201904;101099;201904;159;5D1291;A0249
101099-201905;101099;201905;155;4K1171;A0139
101099-201906;101099;201906;80;4K1171;A0139
101099-201907;101099;201907;80;4K1171;A0139
101099-201908;101099;201908;80;4K1171;A0139
101099-201909;101099;201909;152;4K1171;A0139
101099-201910;101099;201910;127;4K1171;A0163
101099-201911;101099;201911;125;4K1171;A0163
101099-201912;101099;201912;109;4K1171;A0163
101099-202001;101099;202001;70;4K1171;A0163
101099-202002;101099;202002;111;5A1014;A0090
101099-202003;101099;202003;133;5A1014;A0090
101099-202004;101099;202004;94;5A1014;A0090
101099-202005;101099;202005;68;5A1014;A0090
101099-202006;101099;202006;165;5A1014;A0090
101100-201901;101100;201901;176;5D1291;A0282
101100-201902;101100;201902;127;5D1291;A0282
101100-201904;101100;201904;172;5D1291;A0282
101100-201905;101100;201905;85;5D1291;A0282
101100-201906;101100;201906;80;5D1291;A0282
101100-201907;101100;201907;80;5D1291;A0282
101100-201908;101100;201908;80;5D1291;A0282
101100-201909;101100;201909;84;4K1171;A0321
101100-201910;101100;201910;93;4K1171;A0321
101100-201911;101100;201911;190;4K1171;A0321
101100-201912;101100;201912;92;4K1171;A0321
101100-202001;101100;202001;71;4K1171;A0321
101100-202002;101100;202002;49;4K1171;A0321
101100-202003;101100;202003;165;4K1171;A0072
101100-202004;101100;202004;49;4K1171;A0072
101100-202005;101100;202005;79;4K1171;A0072
101100-202006;101100;202006;128;4K1171;A0072
101101-201901;101101;201901;84;5D1261;A0073
101101-201902;101101;201902;109;5D1261;A0073
101101-201904;101101;201904;89;5D1261;A0073
101101-201905;101101;201905;123;4K1171;A0139
101101-201906;101101;201906;80;4K1171;A0139
101101-201907;101101;201907;80;4K1171;A0139
101101-201908;101101;201908;80;4K1171;A0139
101101-201909;101101;201909;166;4K1171;A0139
101101-201910;101101;201910;99;4K1171;A0163
101101-201911;101101;201911;95;4K1171;A0163
101101-201912;101101;201912;118;4K1171;A0163
101101-202001;101101;202001;162;4K1171;A0163
101101-202002;101101;202002;85;5A1014;A0090
101101-202003;101101;202003;191;5A1014;A0090
101101-202004;101101;202004;98;5A1014;A0090
101101-202005;101101;202005;163;5A1014;A0090
101101-202006;101101;202006;63;5A1014;A0090
101102-201901;101102;201901;95;5E1181;A0136
101102-201902;101102;201902;50;5E1181;A0136
101102-201903;101102;201903;80;5E1181;A0136
101102-201904;101102;201904;185;4K1171;A0139
101102-201905;101102;201905;187;4K1171;A0139
101102-201906;101102;201906;80;4K1171;A0139
101102-201907;101102;201907;80;4K1171;A0139
101102-201908;101102;201908;80;4K1171;A0139
101102-201909;101102;201909;119;4K1171;A0163
101102-201910;101102;201910;124;4K1171;A0163
101102-201911;101102;201911;146;4K1171;A0163
101102-201912;101102;201912;131;4K1171;A0163
101102-202001;101102;202001;113;5A1014;A0090
101102-202002;101102;202002;191;5A1014;A0090
101102-202003;101102;202003;127;5A1014;A0090
101102-202004;101102;202004;56;5A1014;A0090
101102-202005;101102;202005;125;5A1014;A0090
101102-202006;101102;202006;87;5A1014;A0090
101103-201901;101103;201901;83;4K1561;A0042
101103-201902;101103;201902;169;4K1561;A0042
101103-201904;101103;201904;160;4K1561;A0042
101103-201905;101103;201905;175;4K1171;A0139
101103-201906;101103;201906;80;4K1171;A0139
101103-201907;101103;201907;80;4K1171;A0139
101103-201908;101103;201908;80;4K1171;A0139
101103-201909;101103;201909;188;4K1171;A0139
101103-201910;101103;201910;79;4K1171;A0163
101103-201911;101103;201911;89;4K1171;A0163
101103-201912;101103;201912;80;4K1171;A0163
101103-202001;101103;202001;53;4K1171;A0163
101103-202002;101103;202002;189;5A1014;A0090
101103-202003;101103;202003;99;5A1014;A0090
101103-202004;101103;202004;189;5A1014;A0090
101103-202005;101103;202005;58;5A1014;A0090
101103-202006;101103;202006;132;5A1014;A0090
101104-201901;101104;201901;101;4K1561;A0038
101104-201902;101104;201902;132;4K1561;A0038
101104-201904;101104;201904;184;4K1561;A0038
101104-201905;101104;201905;147;4K1171;A0139
101104-201906;101104;201906;132;4K1171;A0139
101104-201907;101104;201907;132;4K1171;A0139
101104-201908;101104;201908;132;4K1171;A0139
101104-201909;101104;201909;63;4K1171;A0139
101104-201910;101104;201910;168;4K1171;A0163
101104-201911;101104;201911;83;4K1171;A0163
101104-201912;101104;201912;87;4K1171;A0163
101104-202001;101104;202001;85;4K1171;A0163
101104-202002;101104;202002;175;5A1014;A0090
101104-202003;101104;202003;157;5A1014;A0090
101104-202004;101104;202004;159;5A1014;A0090
101104-202005;101104;202005;147;5A1014;A0090
101104-202006;101104;202006;98;5A1014;A0090
101105-201901;101105;201901;122;5E1181;A0139
101105-201902;101105;201902;110;5E1181;A0139
101105-201903;101105;201903;80;5E1181;A0139
101105-201904;101105;201904;154;4K1171;A0139
101105-201905;101105;201905;63;4K1171;A0139
101105-201906;101105;201906;80;4K1171;A0139
101105-201907;101105;201907;80;4K1171;A0139
101105-201908;101105;201908;80;4K1171;A0139
101105-201909;101105;201909;95;4K1171;A0163
101105-201910;101105;201910;57;4K1171;A0163
101105-201911;101105;201911;53;4K1171;A0163
101105-201912;101105;201912;105;4K1171;A0163
101105-202001;101105;202001;164;5A1014;A0090
101105-202002;101105;202002;143;5A1014;A0090
101105-202003;101105;202003;183;5A1014;A0090
101105-202004;101105;202004;163;5A1014;A0090
101105-202005;101105;202005;160;5A1014;A0090
101105-202006;101105;202006;124;5A1014;A0090
101106-201901;101106;201901;189;5D1261;A0069
101106-201902;101106;201902;143;5D1261;A0069
101106-201904;101106;201904;112;5D1261;A0069
101106-201905;101106;201905;142;5D1261;A0069
101106-201906;101106;201906;80;5D1261;A0069
101106-201907;101106;201907;80;5D1261;A0069
101106-201908;101106;201908;80;5D1261;A0069
101106-201909;101106;201909;191;5D1261;A0069
101106-201910;101106;201910;183;5D1261;A0069
101106-201911;101106;201911;76;5D1261;A0069
101106-201912;101106;201912;85;5D1261;A0069
101106-202001;101106;202001;183;5D1261;A0069
101106-202002;101106;202002;127;4K1171;A0210
101106-202003;101106;202003;145;4K1171;A0210
101106-202004;101106;202004;129;4K1171;A0210
101106-202005;101106;202005;142;4K1171;A0210
101106-202006;101106;202006;55;4K1171;A0210
101107-201901;101107;201901;48;4L1392;A0015
101107-201902;101107;201902;60;4L1392;A0015
101107-201904;101107;201904;61;4L1392;A0015
101107-201905;101107;201905;153;4K1171;A0139
101107-201906;101107;201906;192;4K1171;A0139
101107-201907;101107;201907;192;4K1171;A0139
101107-201908;101107;201908;192;4K1171;A0139
101107-201909;101107;201909;154;4K1171;A0139
101107-201910;101107;201910;89;4K1171;A0163
101107-201911;101107;201911;113;4K1171;A0163
101107-201912;101107;201912;49;4K1171;A0163
101107-202001;101107;202001;89;4K1171;A0163
101107-202002;101107;202002;48;5A1014;A0090
101107-202003;101107;202003;179;5A1014;A0090
101107-202004;101107;202004;119;5A1014;A0090
101107-202005;101107;202005;104;5A1014;A0090
101107-202006;101107;202006;86;5A1014;A0090
101108-201901;101108;201901;164;5D1291;A0011
101108-201902;101108;201902;167;5D1291;A0011
101108-201904;101108;201904;128;5D1291;A0011
101108-201905;101108;201905;142;5D1291;A0011
101108-201906;101108;201906;80;5D1291;A0011
101108-201907;101108;201907;80;5D1291;A0011
101108-201908;101108;201908;80;5D1291;A0011
101108-201909;101108;201909;136;4K1171;A0321
101108-201910;101108;201910;86;4K1171;A0321
101108-201911;101108;201911;149;4K1171;A0321
101108-201912;101108;201912;151;4K1171;A0321
101108-202001;101108;202001;103;4K1171;A0321
101108-202002;101108;202002;137;4K1171;A0321
101108-202003;101108;202003;121;4K1171;A0072
101108-202004;101108;202004;123;4K1171;A0072
101108-202005;101108;202005;173;4K1171;A0072
101108-202006;101108;202006;158;4K1171;A0072
101109-201901;101109;201901;174;4L1391;A0331
101109-201902;101109;201902;85;4L1391;A0331
101109-201904;101109;201904;51;4L1391;A0331
101109-201905;101109;201905;163;4K1171;A0139
101109-201906;101109;201906;80;4K1171;A0139
101109-201907;101109;201907;80;4K1171;A0139
101109-201908;101109;201908;80;4K1171;A0139
101109-201909;101109;201909;160;4K1171;A0139
101109-201910;101109;201910;106;4K1171;A0163
101109-201911;101109;201911;108;4K1171;A0163
101109-201912;101109;201912;163;4K1171;A0163
101109-202001;101109;202001;67;4K1171;A0163
101109-202002;101109;202002;130;5A1014;A0090
101109-202003;101109;202003;138;5A1014;A0090
101109-202004;101109;202004;149;5A1014;A0090
101109-202005;101109;202005;76;5A1014;A0090
101109-202006;101109;202006;114;5A1014;A0090
101110-201901;101110;201901;120;5D1261;A0215
101110-201902;101110;201902;123;5D1261;A0215
101110-201904;101110;201904;80;5D1261;A0215
101110-201905;101110;201905;61;4K1171;A0139
101110-201906;101110;201906;80;4K1171;A0139
101110-201907;101110;201907;80;4K1171;A0139
101110-201908;101110;201908;80;4K1171;A0139
101110-201909;101110;201909;144;4K1171;A0139
101110-201910;101110;201910;80;4K1171;A0163
101110-201911;101110;201911;192;4K1171;A0163
101110-201912;101110;201912;178;4K1171;A0163
101110-202001;101110;202001;62;4K1171;A0163
101110-202002;101110;202002;58;5A1014;A0090
101110-202003;101110;202003;149;5A1014;A0090
101110-202004;101110;202004;159;5A1014;A0090
101110-202005;101110;202005;136;5A1014;A0090
101110-202006;101110;202006;136;5A1014;A0090
101111-201901;101111;201901;118;4K1561;A0148
101111-201902;101111;201902;133;4K1561;A0148
101111-201904;101111;201904;48;4K1561;A0148
101111-201905;101111;201905;71;4K1171;A0139
101111-201906;101111;201906;192;4K1171;A0139
101111-201907;101111;201907;192;4K1171;A0139
101111-201908;101111;201908;192;4K1171;A0139
101111-201909;101111;201909;86;4K1171;A0139
101111-201910;101111;201910;61;4K1171;A0163
101111-201911;101111;201911;134;4K1171;A0163
101111-201912;101111;201912;107;4K1171;A0163
101111-202001;101111;202001;94;4K1171;A0163
101111-202002;101111;202002;92;5A1014;A0090
101111-202003;101111;202003;188;5A1014;A0090
101111-202004;101111;202004;102;5A1014;A0090
101111-202005;101111;202005;142;5A1014;A0090
101111-202006;101111;202006;162;5A1014;A0090
101112-201901;101112;201901;124;4L1041;A0228
101112-201902;101112;201902;165;4L1041;A0228
101112-201904;101112;201904;101;4L1041;A0228
101112-201905;101112;201905;133;4K1171;A0139
101112-201906;101112;201906;192;4K1171;A0139
101112-201907;101112;201907;192;4K1171;A0139
101112-201908;101112;201908;192;4K1171;A0139
101112-201909;101112;201909;100;4K1171;A0139
101112-201910;101112;201910;154;4K1171;A0163
101112-201911;101112;201911;76;4K1171;A0163
101112-201912;101112;201912;130;4K1171;A0163
