Afiliado,salario
8435504,1800000
10435912,2350000
9818297,3160000
12668219,1700000
4484043,2500000
9804510,1800000
10277776,1800000
7001933,2500000
9655362,3160000
10970124,1700000
2391596,3160000
7198372,3160000
8289313,1700000
22007152,2500000
7944176,2350000
3363141,3160000
18420228,1700000
4070981,1300000
5932342,2350000
2154463,2500000
23152712,1700000
1429161,2350000
857303,2350000
2986853,1300000
6281158,3160000
3568134,1800000
2325042,3160000
2459810,1800000
7266036,2350000
5105043,1800000
22119631,2500000
7401736,3160000
9301014,2350000
5766803,2350000
1631938,2350000
2988427,2500000
10258348,3160000
18673776,2350000
1038067,1800000
13685456,1700000
19456438,2500000
7077301,2500000
2992430,3160000
10677194,1300000
1932231,2350000
19411458,3160000
1504697,3160000
1378504,1300000
10716820,3160000
19417593,3160000
22051462,2500000
18746202,1800000
19478317,1700000
9763821,1700000
2615315,1800000
16323103,1800000
7901774,3160000
3702223,1800000
2171923,1300000
6557881,2500000
23209448,1700000
17216462,1300000
1878072,2500000
2258852,3160000
14100883,2350000
21672782,1300000
6416400,2350000
17629699,1800000
16903745,2500000
942690,2350000
8032655,3160000
18657872,1700000
7603605,1300000
2992237,1800000
14494795,2350000
10209477,2500000
63685,3160000
10168216,1700000
8175083,3160000
9772406,1300000
5574417,1700000
346572,2500000
2716814,1300000
8350837,1300000
6065741,2350000
522683,3160000
1655892,1300000
4175675,3160000
2917847,2350000
2981920,1800000
10905339,1300000
18692072,2350000
9976118,1300000
1680446,3160000
7931170,1700000
3379775,1800000
16715637,1700000
19400067,3160000
3272140,3160000
9747510,1800000
7426310,1800000
1583282,1700000
10938799,2350000
9530949,3160000
2876994,3160000
1345331,2500000
5755735,1700000
20836972,2500000
15937185,1300000
10779909,2500000
1895970,1300000
15105902,1800000
14435859,1800000
2024808,2500000
4285885,1300000
1510130,2500000
1921181,2350000
6365630,2500000
11061871,3160000
18663856,2350000
5970081,1800000
3056841,1700000
16472557,1700000
2053488,2500000
5798238,1300000
18513723,1300000
1790812,1300000
6846754,1800000
3395936,3160000
2355778,1300000
745368,1800000
10236537,1800000
3910304,2500000
1894977,1300000
18735650,1300000
9333492,1300000
3769199,3160000
11544473,2500000
3926072,2500000
2258321,2350000
6947790,1700000
10394540,2500000
14390096,2500000
5527962,1300000
8457335,1800000
6498834,3160000
4786353,3160000
12290697,1700000
4692970,1300000
7158517,1700000
3110180,1700000
9309926,1700000
8036986,2500000
259296,2500000
813292,2350000
7491530,3160000
2799516,2500000
11747392,2350000
10587105,1700000
7389558,2350000
14633534,1700000
7391091,2350000
5954865,1300000
2832735,2350000
10107683,1300000
817005,1800000
4852801,1700000
1674107,1800000
3637668,1300000
6870077,1300000
2849456,1300000
16984239,2350000
3449695,1800000
7041716,2350000
858654,2500000
5797071,1800000
12775942,3160000
3640635,1300000
9983134,2350000
1832616,2500000
8432759,3160000
11550827,1700000
8213481,1300000
2801187,2500000
15885993,3160000
1693800,1800000
18693029,1300000
8149842,2350000
7103579,3160000
1846745,2350000
5317109,2350000
10984969,2350000
10939137,1700000
10869705,2500000
13302417,2350000
21041218,1700000
18163143,1700000
361561,2500000
14241824,1700000
7358348,1800000
20351491,2500000
7794387,1800000
5571466,1800000
10943171,2350000
15877258,2350000
5562669,1700000
19451017,1300000
591969,3160000
1903111,1700000
8222511,1800000
2634046,2500000
2471534,3160000
73928,1700000
2783140,1700000
7858244,1700000
187492,2500000
9985553,2500000
1779184,1800000
6944419,3160000
3119806,1300000
60517,3160000
18682518,3160000
5562744,1300000
18465502,2350000
10298086,3160000
6933052,1300000
22949055,2500000
2428371,2500000
9816351,1800000
5961236,1700000
2017224,1700000
6415216,2500000
9701355,2500000
9970035,3160000
6492934,1700000
7279340,1300000
18684121,1300000
3357065,2350000
9453743,1800000
5741057,1700000
7531976,1700000
8000357,2350000
6616487,2350000
9284767,2350000
3245514,1800000
8383480,2500000
1438202,2500000
7597738,1700000
5981797,3160000
10507613,2350000
5483227,1800000
22020640,2500000
7380627,3160000
3508061,2500000
3900775,1800000
5986088,1300000
10423080,3160000
214722,1800000
201832,2500000
2106667,2500000
6591865,3160000
6718163,1800000
804672,1300000
947352,2350000
1188885,3160000
6305017,3160000
8309318,1700000
1785056,3160000
7282418,1700000
1636810,1800000
299975,1800000
19375811,1800000
1008652,2350000
10214839,1300000
3128306,3160000
17068165,2500000
6491892,1300000
2796052,2350000
1978158,1800000
2339995,1700000
2355694,1700000
10360601,2350000
1736128,1300000
2940485,3160000
8424738,3160000
6535924,2350000
17148731,2500000
4703612,2500000
18506763,1800000
1800097,2350000
18604528,2500000
584858,2500000
1499410,1800000
3218400,2500000
307050,1800000
22057605,1700000
8039317,1800000
9701732,2350000
2035418,2500000
10857585,1300000
9941716,1700000
1893539,2500000
9928596,1800000
9699108,2350000
8367022,1800000
15509685,2500000
18677330,1700000
2152027,2500000
10857836,1300000
2023305,1300000
5452591,2350000
972749,2500000
70949,1800000
2659249,1300000
19393870,2500000
561072,3160000
1469066,1800000
1506316,1800000
16500446,2350000
6477753,2500000
2975053,1300000
7639640,2350000
9505641,3160000
7378065,3160000
6292814,1800000
7102099,1300000
8343098,3160000
9638037,3160000
10251623,1700000
6600350,3160000
20088173,1700000
9382739,2350000
16552263,1700000
17149520,3160000
5955130,1800000
4375432,1300000
9982406,1700000
3259149,2350000
18607681,1300000
9879812,1300000
22010729,2500000
4553136,3160000
2015613,2500000
8000793,3160000
20623977,1800000
7025912,1300000
9294992,3160000
17158789,2500000
5233826,3160000
6940749,2500000
7115044,1700000
3419041,1300000
4738085,1800000
4813306,1800000
5611505,2350000
3003881,3160000
3016475,2350000
2175991,1300000
13144659,3160000
12458520,1800000
5575463,1300000
10998676,2350000
22329090,1300000
4578574,2500000
18645925,1300000
4432637,1300000
10291335,1800000
1228696,3160000
19046581,1300000
10291529,3160000
7380339,1300000
1931309,1800000
4609532,1800000
1259711,3160000
8322478,1700000
22131976,2350000
14786981,1800000
2979739,3160000
5495823,3160000
3395559,1300000
6497123,1700000
4039288,2500000
18097992,1700000
7667511,1800000
5065912,2500000
10232033,1800000
6731327,1800000
2231304,2350000
11081842,1800000
9468528,1300000
9599469,1800000
10108766,1800000
18686875,1800000
10438570,1700000
10159415,2500000
2574392,1800000
21962023,3160000
2893621,1700000
9338364,1300000
2703093,1800000
7644504,1800000
6037283,1700000
18174927,3160000
2315846,2500000
3400203,1300000
11212949,2350000
6699010,2350000
8398748,1800000
10116991,3160000
5929925,1800000
15128375,1300000
5301379,1800000
17517866,1300000
2269796,3160000
15764628,3160000
3218787,1800000
532312,2350000
136290,1800000
7907990,3160000
4201943,2500000
8019976,1300000
1336239,2500000
3321609,1700000
2599852,1800000
7235484,2350000
7389713,1300000
6604821,2500000
2820738,1800000
2328255,1300000
13279841,2350000
16236786,1800000
9806697,1700000
9839498,2500000
5278399,1300000
18684953,1800000
1773506,1700000
111812,2350000
5724014,1800000
9542657,1700000
8336200,1800000
17667888,1700000
7458325,3160000
1166140,1700000
12593611,2350000
5466214,1800000
7511275,1800000
9510734,2500000
7085291,2350000
3462584,1800000
2504223,1800000
3367791,2350000
5789298,3160000
4778168,2350000
14439295,3160000
15737750,1800000
11984925,3160000
17195718,2500000
18652934,1700000
1620348,2500000
8248009,3160000
3349673,2350000
21665599,1800000
7991644,2500000
3253871,2500000
22240377,1300000
4648616,2350000
6441821,1700000
14217118,2350000
922145,2350000
3365346,1800000
1234521,3160000
8493912,1800000
7965283,3160000
22132304,3160000
20790544,1700000
17125231,2350000
9254113,1800000
2255093,1700000
5935557,2500000
2477575,1300000
5487428,2350000
6248942,1800000
3522145,1800000
5909225,3160000
7721782,1700000
5857654,1300000
420690,2350000
2854710,1800000
15059712,3160000
4618300,1700000
896929,1800000
4856979,2500000
4223150,1700000
7860872,1800000
18744406,1300000
7087032,3160000
18636639,1700000
7549797,3160000
2498190,1800000
19402080,2350000
18667098,1700000
6952064,1800000
2814502,3160000
2388340,3160000
329871,1800000
3125210,3160000
17534106,1300000
19703763,2500000
1592831,1700000
6835107,1700000
18743753,2500000
10541640,1300000
2059635,1700000
954899,2350000
22951117,1700000
3294607,1300000
22233596,2500000
4916198,1800000
21464766,2500000
9530144,3160000
10423935,2350000
3911795,1300000
7024396,1300000
977173,3160000
1609394,1700000
9493294,1800000
8458175,1800000
10418079,2500000
5893098,2500000
1167477,1800000
7856526,2500000
17163814,2350000
13105279,2500000
8172024,2350000
7773320,2500000
1513446,2350000
4583269,2350000
2612312,2500000
9484352,1700000
3256340,2500000
6762169,2500000
18649528,3160000
4415860,1700000
2142036,2500000
7131766,1300000
9854706,1300000
11509925,2500000
22015902,2500000
19410665,2500000
21559455,1300000
5979704,3160000
3406575,1300000
5223393,1700000
6756245,2350000
6362161,2500000
5627428,3160000
5814357,2350000
8347660,1700000
5065627,1800000
2738210,1300000
17238163,1700000
1907327,1700000
2886437,2500000
10971684,2350000
15760566,2350000
10299147,2500000
8202271,1300000
5284698,1300000
3277784,2500000
5995167,3160000
3168710,1700000
2410049,1800000
18694461,2350000
3469754,2350000
7394168,2350000
20938998,2500000
18637985,2500000
20362686,3160000
6414280,1800000
9425297,2350000
177658,2350000
10211651,2350000
21325586,2350000
446615,1700000
2718564,1800000
17392536,1300000
8379021,2350000
835411,2500000
6776557,3160000
9396572,3160000
804315,1300000
5687486,1300000
3413251,2500000
19418923,1700000
2146148,3160000
3719413,1800000
5738298,1700000
10240847,2500000
6436797,1700000
8131948,1800000
8220332,1700000
9321827,1800000
5882915,2500000
2805683,1300000
10437570,1800000
7320849,3160000
9583504,2350000
18649469,2500000
8032631,1300000
2377872,1300000
7029154,1800000
20859155,2500000
10121807,1700000
1470981,2500000
805441,2350000
4132013,1300000
352006,3160000
5455918,1300000
6937384,2500000
1689775,1800000
9864926,2500000
15736171,2350000
2629584,1800000
831423,2500000
12513593,1300000
7468776,2500000
7284008,1800000
1880325,1300000
9317715,1300000
1955103,2350000
9890529,2350000
14458245,1300000
5884593,2500000
1048645,2500000
5900245,2500000
9840876,2500000
6104926,3160000
2922395,1300000
1009095,3160000
10768148,1800000
9577687,3160000
10240244,1800000
9341829,1700000
20587121,2500000
5029365,3160000
1605658,1700000
18307882,1800000
2397286,2350000
9813441,1800000
4303555,3160000
7031989,1700000
6866387,2350000
8193754,1300000
10418072,2500000
6914091,1800000
16049009,1700000
9862286,3160000
15648780,1300000
1392856,1700000
1914913,1800000
18465642,1700000
5407615,3160000
7923625,2350000
9895497,3160000
10279799,1300000
18704690,2350000
12140144,2350000
7826191,1700000
9710216,1700000
8362568,3160000
7464707,3160000
584815,3160000
10941758,1800000
17548523,3160000
19418614,1700000
19397695,3160000
13435,1300000
4347320,1300000
5657278,2350000
19417370,1700000
3955544,1700000
16119417,1800000
10059636,2500000
10428466,2500000
13378620,1300000
10595147,1300000
973734,2350000
6884069,1800000
7761460,3160000
8633246,3160000
2511910,1800000
1189877,1700000
19371640,2350000
20292444,2350000
21667868,1700000
4865610,1300000
2003990,1700000
2710529,2350000
5956564,2500000
3431701,2350000
7907875,2500000
1192888,1800000
6360937,1300000
5082867,1800000
9797385,3160000
18701625,2350000
18179253,2500000
20962387,1800000
10269081,1300000
6939056,1700000
18329443,1800000
93038,2350000
2291561,2500000
1093233,3160000
5566947,2350000
18898035,2500000
8451690,2500000
21909238,1700000
9388911,1800000
10803039,1700000
808555,1700000
18748292,2350000
5064810,1700000
9250496,1800000
6397866,3160000
5946638,3160000
21979216,1300000
16565512,1700000
3424548,1800000
5581792,3160000
10340495,1300000
9361192,3160000
18650200,1800000
2119240,2500000
9379266,1300000
20743815,1300000
8160909,1700000
19472922,3160000
10755649,1800000
16376659,3160000
4806932,2500000
1975374,1300000
8450468,2350000
1833223,1800000
8440801,3160000
6285233,1700000
23136836,1800000
20608169,2350000
9556338,3160000
16890782,1700000
2211606,3160000
8495037,1800000
15704173,1300000
2553367,1700000
7006572,1800000
15845137,3160000
9359520,2500000
6862248,3160000
7159966,3160000
7586952,1800000
8450862,2350000
14354665,1700000
2604794,2500000
6850838,2350000
7537889,1800000
2138108,1800000
7649306,1800000
4769248,1700000
8088391,3160000
17637649,1700000
4342292,1800000
1240108,2350000
4797850,2500000
392711,2350000
776029,3160000
2741569,2500000
7827029,1300000
7529502,3160000
7423973,1700000
2702212,1800000
7302012,2350000
18554842,1800000
8316349,3160000
7615755,2500000
1284501,3160000
5556087,1800000
13605586,1800000
22033089,1300000
16660259,1700000
11000875,1300000
8065407,2350000
21931981,2350000
9708119,2500000
5396743,1700000
1599619,3160000
14788996,2350000
2295617,1300000
117097,1700000
1310211,1300000
3013968,3160000
15805290,2500000
2887070,1300000
1957539,2350000
7456524,2350000
9378204,2350000
9819057,1300000
6009271,1300000
18304353,1700000
14433497,3160000
17168551,1300000
4998416,2350000
3437399,2500000
1717969,3160000
3087572,2500000
4919943,1300000
21220323,1800000
5659169,1300000
22066496,1800000
9302878,1300000
7188475,1300000
18652851,1300000
5047040,3160000
209609,2350000
7856105,1300000
6521991,2500000
18671626,1700000
14970323,1300000
9883271,1700000
18656819,1700000
6868351,1800000
1535447,3160000
2422722,1800000
12394960,1300000
13667670,1800000
6619889,1800000
970577,3160000
2686693,3160000
2968566,1800000
2625690,2350000
6088351,1300000
21373990,2500000
7953141,3160000
6433403,2350000
17034850,1700000
8141950,1700000
6938108,3160000
1629648,2500000
1686663,1700000
6856044,2500000
